database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,basisOfRecord,verbatimEventDate,stateProvince,locality,identifiedBy,coordinateUncertaintyInMeters,recordedBy,country,county,.eventDate_empty,year,.year_outOfRange,.summary
GBIF_3696,"Eurystylus Stål, 1871",NA,NA,1427476181,MATERIAL_CITATION,NA,Chiang Mai,Chiang Mai,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_3697,"Eurystylus Stål, 1871",NA,NA,1427476147,MATERIAL_CITATION,NA,Nakhon Ratchasima,Pacific islands,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_3698,Miridae,NA,NA,1426805084,PRESERVED_SPECIMEN,2016-05-23,Calamarines Norte,Base Camp,NA,NA,"Siler, C D",NA,NA,TRUE,2016,TRUE,TRUE
GBIF_3699,BOLD:ACG0991,3.412,101.789,1416047017,MATERIAL_SAMPLE,2012-05-27,Pahang,Ulu Kali,Jayme E. Sones,NA,Min May Wong & Chung Lu Lim,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3700,BOLD:ACR3686,3.317,101.75,1415386791,MATERIAL_SAMPLE,2012-09-28,Selangor,NA,Kate Perez,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3701,BOLD:ACR2808,3.317,101.75,1415386746,MATERIAL_SAMPLE,2012-09-28,Selangor,NA,Valerie Levesque-Beaudin,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3702,BOLD:ACR2860,3.317,101.75,1415386149,MATERIAL_SAMPLE,2012-09-28,Selangor,NA,Kate Perez,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3703,BOLD:ACR2153,3.317,101.75,1415386029,MATERIAL_SAMPLE,2012-09-28,Selangor,NA,Valerie Levesque-Beaudin,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3704,BOLD:ACR2723,3.317,101.75,1415384572,MATERIAL_SAMPLE,2012-09-05,Selangor,NA,Jayme E. Sones,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3705,BOLD:ACR2940,3.317,101.75,1415384502,MATERIAL_SAMPLE,2012-09-05,Selangor,NA,Valerie Levesque-Beaudin,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3706,BOLD:ACQ8536,3.317,101.75,1415383300,MATERIAL_SAMPLE,2012-08-24,Selangor,NA,Kate Perez,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3707,BOLD:ACR2652,3.317,101.75,1415383294,MATERIAL_SAMPLE,2012-08-24,Selangor,NA,Valerie Levesque-Beaudin,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3708,BOLD:ACP0266,3.317,101.75,1415383275,MATERIAL_SAMPLE,2012-08-24,Selangor,NA,Kate Perez,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3709,BOLD:ACR2962,3.317,101.75,1415383264,MATERIAL_SAMPLE,2012-08-24,Selangor,NA,Jayme E. Sones,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3710,BOLD:ACR2860,3.317,101.75,1415382937,MATERIAL_SAMPLE,2012-08-10,Selangor,NA,Kate Perez,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3711,BOLD:ACR2293,3.317,101.75,1415382891,MATERIAL_SAMPLE,2012-08-10,Selangor,NA,Valerie Levesque-Beaudin,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3712,BOLD:ACQ8763,3.317,101.75,1415381776,MATERIAL_SAMPLE,2012-07-13,Selangor,NA,Jayme E. Sones,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3713,BOLD:ACQ9188,3.317,101.75,1415381774,MATERIAL_SAMPLE,2012-07-13,Selangor,NA,Valerie Levesque-Beaudin,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3714,BOLD:ACP3242,3.317,101.75,1415381715,MATERIAL_SAMPLE,2012-07-13,Selangor,NA,Kate Perez,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3715,BOLD:ACQ8536,3.317,101.75,1415381707,MATERIAL_SAMPLE,2012-07-13,Selangor,NA,Valerie Levesque-Beaudin,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3716,BOLD:ACQ9601,3.317,101.75,1415381703,MATERIAL_SAMPLE,2012-07-13,Selangor,NA,Valerie Levesque-Beaudin,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3717,BOLD:ACQ9411,3.317,101.75,1415381698,MATERIAL_SAMPLE,2012-07-13,Selangor,NA,Valerie Levesque-Beaudin,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3718,BOLD:ACP0266,3.317,101.75,1415380492,MATERIAL_SAMPLE,2012-07-13,Selangor,NA,Kate Perez,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3719,BOLD:ACQ8859,3.317,101.75,1415380482,MATERIAL_SAMPLE,2012-07-13,Selangor,NA,Kate Perez,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3720,BOLD:ACR2860,3.317,101.75,1415379107,MATERIAL_SAMPLE,2012-07-13,Selangor,NA,Valerie Levesque-Beaudin,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3721,BOLD:ACO9166,3.317,101.75,1415379081,MATERIAL_SAMPLE,2012-07-13,Selangor,NA,Jayme E. Sones,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3722,BOLD:ACQ3719,3.317,101.75,1415379057,MATERIAL_SAMPLE,2012-07-13,Selangor,NA,Jayme E. Sones,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3723,BOLD:ACS1235,3.317,101.75,1415378426,MATERIAL_SAMPLE,2012-06-01,Selangor,NA,Jayme E. Sones,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3724,BOLD:ACQ0927,3.317,101.75,1415378385,MATERIAL_SAMPLE,2012-06-01,Selangor,NA,Jayme E. Sones,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3725,BOLD:ACP6657,3.317,101.75,1415378116,MATERIAL_SAMPLE,2012-06-01,Selangor,NA,Valerie Levesque-Beaudin,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3726,BOLD:ACP3242,3.317,101.75,1415377013,MATERIAL_SAMPLE,2012-09-07,Selangor,NA,Kate Perez,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3727,BOLD:ACP0266,3.317,101.75,1415375590,MATERIAL_SAMPLE,2012-08-31,Selangor,NA,Kate Perez,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3728,BOLD:ACP3242,3.317,101.75,1415375534,MATERIAL_SAMPLE,2012-08-31,Selangor,NA,Valerie Levesque-Beaudin,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3729,BOLD:ACP0074,3.317,101.75,1415370164,MATERIAL_SAMPLE,2012-07-06,Selangor,NA,Valerie Levesque-Beaudin,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3730,BOLD:ACP0266,3.317,101.75,1415369488,MATERIAL_SAMPLE,2012-06-08,Selangor,NA,Kate Perez,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3731,BOLD:ACO9166,3.317,101.75,1415369365,MATERIAL_SAMPLE,2012-05-24,Selangor,NA,Jayme E. Sones,NA,John Wilson,NA,NA,TRUE,2012,TRUE,TRUE
GBIF_3732,"Decomia ishikawai Yasunaga, Duwal & Lee",NA,NA,1324958194,MATERIAL_CITATION,2015-05-02,NA,Phosabous Nature Protection Area,NA,NA,NA,NA,NA,TRUE,2015,TRUE,TRUE
GBIF_3733,"Decomia Poppius, 1915",NA,NA,1324958193,MATERIAL_CITATION,NA,Nakhon Ratchasima,Nakhon Ratchasima,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_3734,"Decomia Poppius, 1915",NA,NA,1324958192,MATERIAL_CITATION,NA,Nakhon Ratchasima,Nakhon Ratchasima,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_3735,"Decomia ishikawai Yasunaga, Duwal & Lee",NA,NA,1324958191,MATERIAL_CITATION,2001-08-16,Chiang Mai,Chiang Khian,NA,NA,NA,NA,NA,TRUE,2001,TRUE,TRUE
GBIF_3736,"Decomia Poppius, 1915",NA,NA,1324958190,MATERIAL_CITATION,NA,Perak,Visayas,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_3737,"Decomia Poppius, 1915",NA,NA,1324958189,MATERIAL_CITATION,NA,Nakhon Ratchasima,Nakhon Ratchasima,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_3738,"Decomia Poppius, 1915",NA,NA,1324958188,MATERIAL_CITATION,NA,NA,central Thailand,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_3739,"Decomia ishikawai Yasunaga, Duwal & Lee",NA,NA,1324958187,MATERIAL_CITATION,NA,Ishikawa,Ishikawa,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_3740,"Decomia ishikawai Yasunaga, Duwal & Lee",NA,NA,1324958186,MATERIAL_CITATION,2015-05-02,NA,Phosabous Nature Protection Area,NA,NA,NA,NA,NA,TRUE,2015,TRUE,TRUE
GBIF_3741,"Decomia Poppius, 1915",14.50753,101.92764,1324958185,MATERIAL_CITATION,2015-12-12,Nakhon Ratchasima,Sakaerat Environmental Research Station,NA,NA,T. Yasunaga,NA,NA,TRUE,2015,TRUE,TRUE
GBIF_3742,"Decomia Poppius, 1915",NA,NA,1324958184,MATERIAL_CITATION,NA,Nakhon Ratchasima,The,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_3743,Fulvidius zetteli (Chérot & Gorczyca) Cherot & Gorczyca,NA,NA,1324639620,MATERIAL_CITATION,1998-03-04,NA,Malaysia,NA,NA,Tioman & Kampong Tekele & K. Juara & Dembicky & Pacholatko,NA,NA,TRUE,1998,TRUE,TRUE
GBIF_3744,Fulvidius zetteli (Chérot & Gorczyca) Cherot & Gorczyca,NA,NA,1324639619,MATERIAL_CITATION,NA,NA,Annam,NA,NA,Phjong-san,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_3745,Fulvidius lineolatus (Chérot & Gorczyca) Cherot & Gorczyca,NA,NA,1324639617,MATERIAL_CITATION,2002-05-27,Nan province,Ban Huay Kon,NA,NA,P. Prudek & M. Oboril,NA,NA,TRUE,2002,TRUE,TRUE
GBIF_3746,Fulvidius thailandicus (Chérot & Gorczyca) Cherot & Gorczyca,NA,NA,1324639616,MATERIAL_CITATION,1994-03-10,Sarawak,Baleh river,NA,NA,NA,NA,NA,TRUE,1994,TRUE,TRUE
