database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,basisOfRecord,verbatimEventDate,stateProvince,locality,identifiedBy,coordinateUncertaintyInMeters,coordinatePrecision,recordedBy,country,county,year
GBIF_420,Miridae,-33.41667,149.5833,4893116759,PRESERVED_SPECIMEN,1969-11,New South Wales,Bathurst,Fletcher,NA,NA,NA,NA,NA,1969
GBIF_422,Miridae,-34.23333,150.9833,4893116566,PRESERVED_SPECIMEN,10/11/1986,New South Wales,Stanwell Park,Fletcher,NA,NA,NA,NA,NA,1986
GBIF_429,Miridae,NA,NA,4893115153,PRESERVED_SPECIMEN,10/04/1979,New South Wales,6.2 K West of Middlecamp Stn,Gillespie,NA,NA,NA,NA,NA,1979
GBIF_437,Miridae,-34.13334,151.0667,4893111730,PRESERVED_SPECIMEN,20/09/1981,New South Wales,Royal National Park,Fletcher,NA,NA,NA,NA,NA,1981
GBIF_438,Miridae,-33.283329,149.100006,4893111637,PRESERVED_SPECIMEN,22/01/1999,New South Wales,Orange,Fletcher,NA,NA,NA,NA,NA,1999
GBIF_455,Miridae,-29.23333,152.9333,4893107216,PRESERVED_SPECIMEN,29/01/2007,New South Wales,Camira State Forest,NA,NA,NA,Olive,NA,NA,2007
GBIF_466,Miridae,-34.23333,150.916702,4893104287,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_480,Miridae,-33.38334,151.0833,4893100654,PRESERVED_SPECIMEN,21/02/1986,New South Wales,Dharug National Park,Fletcher,NA,NA,NA,NA,NA,1986
GBIF_484,Miridae,-33.76667,150.9,4893099648,PRESERVED_SPECIMEN,18/02/1976,New South Wales,Blacktown,Fletcher,NA,NA,NA,NA,NA,1976
GBIF_485,Miridae,-33.41667,149.5833,4893099500,PRESERVED_SPECIMEN,17/10/1966,New South Wales,Bathurst,Fletcher,NA,NA,NA,NA,NA,1966
GBIF_490,Miridae,-31.55,159.083333,4893098615,PRESERVED_SPECIMEN,30/01/1992,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1992
GBIF_496,Miridae,-33.28333,149.1,4893096612,PRESERVED_SPECIMEN,12/03/1968,New South Wales,Orange Dist.,Fletcher,NA,NA,NA,NA,NA,1968
GBIF_499,Miridae,-30.98333,151.5833,4893095604,PRESERVED_SPECIMEN,20/01/1982,New South Wales,Walcha,NA,NA,NA,Campbell,NA,NA,1982
GBIF_500,Miridae,-33.41667,149.5833,4893095558,PRESERVED_SPECIMEN,20/10/1966,New South Wales,Bathurst,Fletcher,NA,NA,NA,NA,NA,1966
GBIF_505,Miridae,-33.21667,151.4833,4893093588,PRESERVED_SPECIMEN,31/03/1986,New South Wales,Wallarah Creek Bluehaven 8km NE of Wyong,Fletcher,NA,NA,NA,NA,NA,1986
GBIF_507,Miridae,-33.76667,150.9,4893092713,PRESERVED_SPECIMEN,1988-11,New South Wales,Blacktown,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_510,Miridae,-32.03333,147.9833,4893092423,PRESERVED_SPECIMEN,19/03/1984,New South Wales,Trangie,Fletcher,NA,NA,NA,NA,NA,1984
GBIF_518,Miridae,-34.23333,150.916702,4893090331,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_525,Miridae,-33.18333,151.6,4893087951,PRESERVED_SPECIMEN,30/10/1987,New South Wales,Munmorah State Rec Area Geebung Campsite,Fletcher,NA,NA,NA,NA,NA,1987
GBIF_531,Miridae,-31.55,159.083333,4893084900,PRESERVED_SPECIMEN,16/10/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_539,Miridae,-33.83333,150.9833,4893082610,PRESERVED_SPECIMEN,14/11/1958,New South Wales,Merrylands,NA,NA,NA,Fairey,NA,NA,1958
GBIF_542,Miridae,-31.55,159.083333,4893080221,PRESERVED_SPECIMEN,16/10/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_544,Miridae,-34.13334,151.0667,4893079849,PRESERVED_SPECIMEN,20/09/1981,New South Wales,Royal National Park,Fletcher,NA,NA,NA,NA,NA,1981
GBIF_546,Miridae,-31.55,159.083333,4893078844,PRESERVED_SPECIMEN,16/10/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_553,Miridae,-29.85,151.1167,4893077039,PRESERVED_SPECIMEN,1911-12,New South Wales,Gilgai,NA,NA,NA,Froggatt,NA,NA,1911
GBIF_558,Miridae,-31.55,159.083333,4893075161,PRESERVED_SPECIMEN,23/10/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_559,Miridae,-34.23333,150.916702,4893074615,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_563,Miridae,-22.543016,115.500762,4893072616,PRESERVED_SPECIMEN,28/08/1995,Western Australia,Barridale Roadhouse,Fletcher,NA,NA,NA,NA,NA,1995
GBIF_571,Miridae,-31.55,159.083333,4893070984,PRESERVED_SPECIMEN,24/10/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_572,Miridae,-33.587908,151.16854,4893070756,PRESERVED_SPECIMEN,20/09/1958,New South Wales,Cowan,NA,NA,NA,Fairey,NA,NA,1958
GBIF_576,Miridae,-33.616661,150.683304,4893069423,PRESERVED_SPECIMEN,19/10/1978,New South Wales,Agnes Banks,Fletcher,NA,NA,NA,NA,NA,1978
GBIF_577,Miridae,-33.21667,151.4833,4893068907,PRESERVED_SPECIMEN,31/03/1986,New South Wales,Wallarah Creek Bluehaven 8km NE of Wyong,Fletcher,NA,NA,NA,NA,NA,1986
GBIF_580,Miridae,-33.41667,149.5833,4893067726,PRESERVED_SPECIMEN,22/10/1986,New South Wales,Bathurst,Fletcher,NA,NA,NA,NA,NA,1986
GBIF_594,Miridae,-33.76667,150.4333,4893064145,PRESERVED_SPECIMEN,11/10/1987,New South Wales,Mt Portal Dam Blue Mtns Nat Pk nr Glenbrook,Fletcher,NA,NA,NA,NA,NA,1987
GBIF_605,Miridae,-33.76667,150.9,4893061727,PRESERVED_SPECIMEN,1988-11,New South Wales,Blacktown,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_607,Miridae,-33.76667,150.9,4893060828,PRESERVED_SPECIMEN,1988-11,New South Wales,Blacktown,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_610,Miridae,-33.18333,151.6,4893060292,PRESERVED_SPECIMEN,30/10/1987,New South Wales,Munmorah State Rec Area Geebung Campsite,Elias,NA,NA,NA,NA,NA,1987
GBIF_612,Miridae,-33.43333,151.45,4893059766,PRESERVED_SPECIMEN,20/10/1967,New South Wales,Wamberal,Camara,NA,NA,NA,NA,NA,1967
GBIF_614,Miridae,-33.45,150.6333,4893058241,PRESERVED_SPECIMEN,15/10/1977,New South Wales,Mountain Lagoon near Bilpin,Fletcher,NA,NA,NA,NA,NA,1977
GBIF_615,Miridae,-34.1,142.05,4893058127,PRESERVED_SPECIMEN,12/11/1968,New South Wales,Dareton,Fletcher,NA,NA,NA,NA,NA,1968
GBIF_621,Miridae,-37.06667,147.9833,4893055149,PRESERVED_SPECIMEN,10/01/1990,Victoria,Alpine National Park,Fletcher,NA,NA,NA,NA,NA,1990
GBIF_634,Miridae,-33.41667,149.5833,4893051397,PRESERVED_SPECIMEN,17/10/1966,New South Wales,Bathurst,Fletcher,NA,NA,NA,NA,NA,1966
GBIF_642,Miridae,-33.883335,151.216705,4893047420,PRESERVED_SPECIMEN,30/10/1904,New South Wales,Sydney,NA,NA,NA,Gurney,NA,NA,1904
GBIF_643,Miridae,-33.46667,151.4333,4893047173,PRESERVED_SPECIMEN,27/12/1984,New South Wales,Avoca Beach,Fletcher,NA,NA,NA,NA,NA,1984
GBIF_659,Miridae,-35.51667,138.1,4893041659,PRESERVED_SPECIMEN,27/11/1984,South Australia,10km north Cape Jervis,Fletcher,NA,NA,NA,NA,NA,1984
GBIF_663,Miridae,-33.76667,150.9,4893041156,PRESERVED_SPECIMEN,1988-11,New South Wales,Blacktown,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_665,Miridae,-33.6,150.8,4893040796,PRESERVED_SPECIMEN,18/10/1966,New South Wales,Windsor,Fletcher,NA,NA,NA,NA,NA,1966
GBIF_666,Miridae,-31.55,159.083333,4893040054,PRESERVED_SPECIMEN,20/06/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_672,Miridae,-31.45,149.9,4893038275,PRESERVED_SPECIMEN,14/11/1991,New South Wales,Premer,Elias,NA,NA,NA,NA,NA,1991
GBIF_675,Miridae,-35.36666,145.7167,4893037290,PRESERVED_SPECIMEN,12/04/1982,New South Wales,Jerilderie,Fletcher,NA,NA,NA,NA,NA,1982
GBIF_678,Miridae,-31.56667,147.1,4893036781,PRESERVED_SPECIMEN,20/03/1984,New South Wales,10km W of Nyngan,Fletcher,NA,NA,NA,NA,NA,1984
GBIF_692,Miridae,-31.549999,159.083298,4893030446,PRESERVED_SPECIMEN,30/07/1992,New South Wales,[Unplaced Lord Howe Island],Fletcher,NA,NA,NA,NA,NA,1992
GBIF_693,Miridae,-33.76667,150.9,4893029542,PRESERVED_SPECIMEN,1988-11,New South Wales,Blacktown,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_694,Miridae,-31.55,159.083333,4893028866,PRESERVED_SPECIMEN,27/11/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_711,Miridae,-31.55,159.083333,4893023683,PRESERVED_SPECIMEN,16/10/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_729,Miridae,-31.55,159.083333,4893019844,PRESERVED_SPECIMEN,16/10/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_733,Miridae,-33.76667,150.9,4893019275,PRESERVED_SPECIMEN,1988-11,New South Wales,Blacktown,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_740,Miridae,-32.03333,147.9833,4893017941,PRESERVED_SPECIMEN,14/12/1983,New South Wales,Trangie,Fletcher,NA,NA,NA,NA,NA,1983
GBIF_748,Miridae,-33.9,151.1333,4893015580,PRESERVED_SPECIMEN,23/10/1988,New South Wales,Dulwich Hill,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_754,Miridae,-28.83167,153.4344,4893013464,PRESERVED_SPECIMEN,11/03/1981,New South Wales,Alstonville,Fletcher,NA,NA,NA,NA,NA,1981
GBIF_759,Miridae,-33.6,150.7333,4893012574,PRESERVED_SPECIMEN,10/02/1972,New South Wales,Richmond,Fletcher,NA,NA,NA,NA,NA,1972
GBIF_784,Miridae,-34.64367,145.9737,4893002053,PRESERVED_SPECIMEN,28/02/2001,New South Wales,Ringwood Darlington Point,Gillespie,NA,NA,NA,NA,NA,2001
GBIF_795,Miridae,-34.23333,150.9833,4893000202,PRESERVED_SPECIMEN,11/11/1986,New South Wales,Stanwell Park,Fletcher,NA,NA,NA,NA,NA,1986
GBIF_796,Miridae,-33.41667,149.5833,4893000104,PRESERVED_SPECIMEN,20/10/1966,New South Wales,Bathurst,Fletcher,NA,NA,NA,NA,NA,1966
GBIF_797,Miridae,-32.03333,147.9833,4893000092,PRESERVED_SPECIMEN,14/12/1983,New South Wales,Trangie,Fletcher,NA,NA,NA,NA,NA,1983
GBIF_800,Miridae,-34.23333,150.916702,4892999272,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_803,Miridae,-31.36667,147.6667,4892999047,PRESERVED_SPECIMEN,21/03/1984,New South Wales,40km N of Warren,Fletcher,NA,NA,NA,NA,NA,1984
GBIF_807,Miridae,-31.55,159.083333,4892998434,PRESERVED_SPECIMEN,23/10/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_823,Miridae,-33.71667,151.3,4892994889,PRESERVED_SPECIMEN,14/12/1984,New South Wales,Narrabeen,Elias,NA,NA,NA,NA,NA,1984
GBIF_831,Miridae,-33.41667,149.5833,4892992833,PRESERVED_SPECIMEN,20/10/1966,New South Wales,Bathurst,Fletcher,NA,NA,NA,NA,NA,1966
GBIF_832,Miridae,-33.41667,149.5833,4892992575,PRESERVED_SPECIMEN,1969-11,New South Wales,Bathurst,Fletcher,NA,NA,NA,NA,NA,1969
GBIF_836,Miridae,-33.21667,151.4833,4892990875,PRESERVED_SPECIMEN,31/03/1986,New South Wales,Wallarah Creek Bluehaven 8km NE of Wyong,Fletcher,NA,NA,NA,NA,NA,1986
GBIF_845,Miridae,-31.55,159.083333,4892989632,PRESERVED_SPECIMEN,27/11/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_852,Miridae,-34.23333,150.916702,4892987136,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_853,Miridae,-33.4489,150.2311,4892987028,PRESERVED_SPECIMEN,29/11/2000,New South Wales,Newnes Plateau,Elias,NA,NA,NA,NA,NA,2000
GBIF_862,Miridae,-31.45,149.9,4892983574,PRESERVED_SPECIMEN,14/11/1991,New South Wales,Premer,Elias,NA,NA,NA,NA,NA,1991
GBIF_863,Miridae,-33.283329,149.100006,4892983328,PRESERVED_SPECIMEN,19/01/1998,New South Wales,Orange,Fletcher,NA,NA,NA,NA,NA,1998
GBIF_865,Miridae,-34.23333,150.916702,4892982378,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_877,Miridae,-28.55,153.2667,4892980858,PRESERVED_SPECIMEN,10/03/1981,New South Wales,Terania Creek (30 km N of Lismore),Fletcher,NA,NA,NA,NA,NA,1981
GBIF_878,Miridae,-33.21667,151.4833,4892980685,PRESERVED_SPECIMEN,31/03/1986,New South Wales,Wallarah Creek Bluehaven 8km NE of Wyong,Fletcher,NA,NA,NA,NA,NA,1986
GBIF_881,Miridae,-33.41667,149.5833,4892979652,PRESERVED_SPECIMEN,17/10/1966,New South Wales,Bathurst,Fletcher,NA,NA,NA,NA,NA,1966
GBIF_882,Miridae,-33.78333,151.0167,4892979471,PRESERVED_SPECIMEN,19/09/1975,New South Wales,Parramatta Lake,Fletcher,NA,NA,NA,NA,NA,1975
GBIF_885,Miridae,-31.55,159.083333,4892977898,PRESERVED_SPECIMEN,19/10/1990,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1990
GBIF_889,Miridae,-32.28333,150.85,4892975801,PRESERVED_SPECIMEN,20/10/1979,New South Wales,Hunter Valley,NA,NA,NA,Bishop,NA,NA,1979
GBIF_891,Miridae,-33.38334,151.0833,4892975350,PRESERVED_SPECIMEN,21/02/1986,New South Wales,Dharug National Park,Fletcher,NA,NA,NA,NA,NA,1986
GBIF_896,Miridae,-33.65,151.2167,4892974324,PRESERVED_SPECIMEN,14/12/1958,New South Wales,Ku-ring-Gai Chase National Park,Fletcher,NA,NA,NA,NA,NA,1958
GBIF_898,Miridae,-32.15,147.9167,4892973570,PRESERVED_SPECIMEN,20/03/1984,New South Wales,15 km S.S.W. of Trangie,Fletcher,NA,NA,NA,NA,NA,1984
GBIF_901,Miridae,-25.299999,130.733307,4892972298,PRESERVED_SPECIMEN,17/06/1988,Northern Territory,Olgas,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_904,Miridae,-32.28333,150.85,4892970565,PRESERVED_SPECIMEN,20/10/1979,New South Wales,Hunter Valley,NA,NA,NA,Bishop,NA,NA,1979
GBIF_909,Miridae,-33.283329,149.100006,4892968841,PRESERVED_SPECIMEN,27/01/1998,New South Wales,Orange,Fletcher,NA,NA,NA,NA,NA,1998
GBIF_910,Miridae,-29.36667,142.0167,4892968830,PRESERVED_SPECIMEN,12/04/1979,New South Wales,7km N of Tibooburra,Fletcher,NA,NA,NA,NA,NA,1979
GBIF_941,Miridae,-29.96667,146.8667,4892961014,PRESERVED_SPECIMEN,21/04/1997,New South Wales,Brewarrina,Fletcher,NA,NA,NA,NA,NA,1997
GBIF_943,Miridae,-33.76667,150.9,4892960854,PRESERVED_SPECIMEN,1988-11,New South Wales,Blacktown,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_946,Miridae,-34.13334,151.0667,4892960300,PRESERVED_SPECIMEN,20/09/1981,New South Wales,Royal National Park,Fletcher,NA,NA,NA,NA,NA,1981
GBIF_953,Miridae,-33.283329,149.100006,4892958103,PRESERVED_SPECIMEN,19/01/1998,New South Wales,Orange,Fletcher,NA,NA,NA,NA,NA,1998
GBIF_957,Miridae,-33.83333,148.6833,4892957204,PRESERVED_SPECIMEN,19/03/1984,New South Wales,Cowra,Fletcher,NA,NA,NA,NA,NA,1984
GBIF_965,Miridae,-33.28333,149.1,4892954285,PRESERVED_SPECIMEN,12/03/1968,New South Wales,Orange Dist.,Fletcher,NA,NA,NA,NA,NA,1968
GBIF_967,Miridae,-33.76667,150.9,4892953185,PRESERVED_SPECIMEN,1988-11,New South Wales,Blacktown,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_969,Miridae,-32.03333,147.9833,4892952610,PRESERVED_SPECIMEN,14/12/1983,New South Wales,Trangie,Fletcher,NA,NA,NA,NA,NA,1983
GBIF_974,Miridae,-31.55,159.083333,4892950881,PRESERVED_SPECIMEN,27/11/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_975,Miridae,-34.23333,150.916702,4892950876,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_976,Miridae,-28.26667,153.55,4892950097,PRESERVED_SPECIMEN,20/09/1990,New South Wales,Cudgen,Fletcher,NA,NA,NA,NA,NA,1990
GBIF_981,Miridae,-31.549999,159.083298,4892949284,PRESERVED_SPECIMEN,31/08/1992,New South Wales,[Unplaced Lord Howe Island],Fletcher,NA,NA,NA,NA,NA,1992
GBIF_997,Miridae,-30.51667,152.05,4892943957,PRESERVED_SPECIMEN,29/12/1979,New South Wales,Wollomombi,Fletcher,NA,NA,NA,NA,NA,1979
GBIF_998,Miridae,-31.55,159.083333,4892943932,PRESERVED_SPECIMEN,20/06/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_999,Miridae,-31.55,159.083333,4892943922,PRESERVED_SPECIMEN,21/10/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_1001,Miridae,-33.78333,151.0167,4892943777,PRESERVED_SPECIMEN,31/01/1976,New South Wales,Parramatta Lake,Fletcher,NA,NA,NA,NA,NA,1976
GBIF_1002,Miridae,-31.45,149.9,4892943520,PRESERVED_SPECIMEN,14/11/1991,New South Wales,Premer,Elias,NA,NA,NA,NA,NA,1991
GBIF_1013,Miridae,-31.5,159.07,4892940372,PRESERVED_SPECIMEN,30/10/1991,New South Wales,Lord Howe Island Palm Nursery,Elias,NA,NA,NA,NA,NA,1991
GBIF_1024,Miridae,-31.16667,147.5667,4892936536,PRESERVED_SPECIMEN,21/03/1984,New South Wales,Warren (40mls N of),Fletcher,NA,NA,NA,NA,NA,1984
GBIF_1030,Miridae,-34.5,150.7833,4892934994,PRESERVED_SPECIMEN,22/11/1957,New South Wales,Dapto,Fletcher,NA,NA,NA,NA,NA,1957
GBIF_1034,Miridae,-36.450001,148.266663,4892934232,PRESERVED_SPECIMEN,30/01/1972,New South Wales,Mount Kosciuscko,Elias,NA,NA,NA,NA,NA,1972
GBIF_1039,Miridae,-32.28333,150.85,4892932858,PRESERVED_SPECIMEN,10/12/1979,New South Wales,Hunter Valley,NA,NA,NA,Bishop,NA,NA,1979
GBIF_1040,Miridae,-33.78333,151.0167,4892932670,PRESERVED_SPECIMEN,18/10/1975,New South Wales,Parramatta Lake,Fletcher,NA,NA,NA,NA,NA,1975
GBIF_1042,Miridae,-31.55,159.083333,4892932207,PRESERVED_SPECIMEN,15/04/1992,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1992
GBIF_1044,Miridae,-32.03333,147.9833,4892932149,PRESERVED_SPECIMEN,14/12/1983,New South Wales,Trangie,Fletcher,NA,NA,NA,NA,NA,1983
GBIF_1049,Miridae,-33.03333,151.3833,4892927939,PRESERVED_SPECIMEN,30/09/1973,New South Wales,3mls NW of Martinsville nr Cooranbong,Fletcher,NA,NA,NA,NA,NA,1973
GBIF_1051,Miridae,-34.23333,150.916702,4892926901,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_1053,Miridae,-33.41667,149.5833,4892926752,PRESERVED_SPECIMEN,17/10/1966,New South Wales,Bathurst,Fletcher,NA,NA,NA,NA,NA,1966
GBIF_1065,Miridae,-33.41667,149.5833,4892923234,PRESERVED_SPECIMEN,1969-11,New South Wales,Bathurst,Fletcher,NA,NA,NA,NA,NA,1969
GBIF_1071,Miridae,-23.55,150.2833,4892921785,PRESERVED_SPECIMEN,20/03/1984,Queensland,5km S of Warren,NA,NA,NA,Fletcher;Westcott;Holtkamp;N,NA,NA,1984
GBIF_1072,Miridae,-34.23333,150.916702,4892921737,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_1074,Miridae,-34.23333,150.916702,4892921611,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_1091,Miridae,-33.28333,149.1,4892914051,PRESERVED_SPECIMEN,12/03/1968,New South Wales,Orange Dist.,Fletcher,NA,NA,NA,NA,NA,1968
GBIF_1098,Miridae,-34.23333,150.916702,4892913116,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_1109,Miridae,-34.23333,150.9833,4892910989,PRESERVED_SPECIMEN,24/11/1986,New South Wales,Stanwell Park,Fletcher,NA,NA,NA,NA,NA,1986
GBIF_1113,Miridae,-33.21667,151.4833,4892910125,PRESERVED_SPECIMEN,31/03/1986,New South Wales,Wallarah Creek Bluehaven 8km NE of Wyong,Fletcher,NA,NA,NA,NA,NA,1986
GBIF_1117,Miridae,-34.23333,150.916702,4892909885,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_1125,Miridae,-27.96667,153.1833,4892907520,PRESERVED_SPECIMEN,20/10/1977,Queensland,Mt Tamborine,Fletcher,NA,NA,NA,NA,NA,1977
GBIF_1141,Miridae,-34.23333,150.916702,4892893185,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_1143,Miridae,-34.700001,150.716705,4892893049,PRESERVED_SPECIMEN,10/02/1957,New South Wales,Barren Ground Nature Reserve,Fletcher,NA,NA,NA,NA,NA,1957
GBIF_1154,Miridae,-31.45,149.9,4892889482,PRESERVED_SPECIMEN,14/11/1991,New South Wales,Premer,Elias,NA,NA,NA,NA,NA,1991
GBIF_1156,Miridae,-34.23333,150.916702,4892888991,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_1158,Miridae,-33.6,150.8,4892888890,PRESERVED_SPECIMEN,18/10/1966,New South Wales,Windsor,Fletcher,NA,NA,NA,NA,NA,1966
GBIF_1167,Miridae,-15.76667,128.7333,4892887214,PRESERVED_SPECIMEN,19/01/1999,Western Australia,Kununurra,Elias,NA,NA,NA,NA,NA,1999
GBIF_1185,Miridae,-35.36666,145.7167,4892869693,PRESERVED_SPECIMEN,12/04/1982,New South Wales,Jerilderie,Fletcher,NA,NA,NA,NA,NA,1982
GBIF_1190,Miridae,-28.55,153.2667,4892868844,PRESERVED_SPECIMEN,10/03/1981,New South Wales,Terania Creek (30 km N of Lismore),Fletcher,NA,NA,NA,NA,NA,1981
GBIF_1192,Miridae,-31.45,149.9,4892868478,PRESERVED_SPECIMEN,14/11/1991,New South Wales,Premer,Elias,NA,NA,NA,NA,NA,1991
GBIF_1195,Miridae,-33.78333,151.0833,4892867528,PRESERVED_SPECIMEN,29/10/1991,New South Wales,Eastwood,Fletcher,NA,NA,NA,NA,NA,1991
GBIF_1197,Miridae,-33.283329,149.100006,4892867400,PRESERVED_SPECIMEN,22/01/1999,New South Wales,Orange,Fletcher,NA,NA,NA,NA,NA,1999
GBIF_1198,Miridae,-33.283329,149.100006,4892867246,PRESERVED_SPECIMEN,22/01/1999,New South Wales,Orange,Fletcher,NA,NA,NA,NA,NA,1999
GBIF_1210,Miridae,-35.36666,145.7167,4892864745,PRESERVED_SPECIMEN,13/11/1989,New South Wales,Jerilderie,Fletcher,NA,NA,NA,NA,NA,1989
GBIF_1214,Miridae,-34.23333,150.916702,4892862603,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_1217,Miridae,-31.55,159.083333,4892861274,PRESERVED_SPECIMEN,15/04/1992,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1992
GBIF_1219,Miridae,-31.55,159.083333,4892855089,PRESERVED_SPECIMEN,24/09/1992,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1992
GBIF_1227,Miridae,-33.18333,151.6,4892848544,PRESERVED_SPECIMEN,30/10/1987,New South Wales,Munmorah State Rec Area Geebung Campsite,Fletcher,NA,NA,NA,NA,NA,1987
GBIF_1229,Miridae,-33.41667,149.5833,4892848476,PRESERVED_SPECIMEN,17/10/1966,New South Wales,Bathurst,Fletcher,NA,NA,NA,NA,NA,1966
GBIF_1233,Miridae,-33.78333,151.0167,4892845375,PRESERVED_SPECIMEN,22/11/1975,New South Wales,Parramatta Lake,Fletcher,NA,NA,NA,NA,NA,1975
GBIF_1238,Miridae,-33.38334,151.0833,4892844086,PRESERVED_SPECIMEN,21/02/1986,New South Wales,Dharug National Park,Fletcher,NA,NA,NA,NA,NA,1986
GBIF_1239,Miridae,-31.55,159.083333,4892843536,PRESERVED_SPECIMEN,10/09/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_1240,Miridae,-34.23333,150.916702,4892843471,PRESERVED_SPECIMEN,12/11/1988,New South Wales,Darkes Forest,Fletcher,NA,NA,NA,NA,NA,1988
GBIF_1248,Miridae,-31.55,159.083333,4892842554,PRESERVED_SPECIMEN,21/10/1991,New South Wales,Lord Howe Island,Elias,NA,NA,NA,NA,NA,1991
GBIF_1250,Miridae,-30.678888,147.683609,4892842448,PRESERVED_SPECIMEN,28/10/1985,New South Wales,Macquarie Marshes,Fletcher,NA,NA,NA,NA,NA,1985
GBIF_1253,Miridae,-33.41667,149.5833,4892841521,PRESERVED_SPECIMEN,20/10/1966,New South Wales,Bathurst,Fletcher,NA,NA,NA,NA,NA,1966
GBIF_1264,Miridae,-35.51667,138.1,4892838032,PRESERVED_SPECIMEN,27/11/1984,South Australia,10km north Cape Jervis,Fletcher,NA,NA,NA,NA,NA,1984
GBIF_1266,Miridae,-33.18333,151.6,4892837932,PRESERVED_SPECIMEN,30/10/1987,New South Wales,Munmorah State Rec Area Geebung Campsite,Fletcher,NA,NA,NA,NA,NA,1987
GBIF_1270,Miridae,-33.76667,150.9,4892837011,PRESERVED_SPECIMEN,1988-11,New South Wales,Blacktown,Fletcher,NA,NA,NA,NA,NA,1988
